#  TANGO SettingsManager file
#
#  Author: OpticsCouplingCorrection
#  Date:   Thu Jan 15 19:28:04 CET 2026
#
#
srmag/m-qd5/c27-b/Current:  90.6202637517827
srmag/m-qf6/c27-b/Current:  92.67200968714101
srmag/m-qf8/c27-b/Current:  88.55900207993716
srmag/m-qf8/c27-d/Current:  87.59799419060472
srmag/m-qf6/c27-d/Current:  93.27200193357076
srmag/m-qd5/c27-d/Current:  90.31957551213364
srmag/m-qf4/c27-d/Current:  75.89721585081274
srmag/m-qf4/c27-e/Current:  76.45805233893192
srmag/m-qd3/c27-e/Current:  75.92750074174947
srmag/m-qd2/c27-e/Current:  88.72131483828467
srmag/m-qf1/c27-e/Current:  80.7122387257425
srmag/m-qf1/c28-a/Current:  81.05159005255075
srmag/m-qd2/c28-a/Current:  88.6120678259457
srmag/m-qd3/c28-a/Current:  75.61134950258112
srmag/m-qf4/c28-a/Current:  76.22195617295054
srmag/m-qf4/c28-b/Current:  75.63379882277475
srmag/m-qd5/c28-b/Current:  89.70201050272044
srmag/m-qf6/c28-b/Current:  93.27600504168377
srmag/m-qf8/c28-b/Current:  88.20200207713002
srmag/m-qf8/c28-d/Current:  88.54700989235579
srmag/m-qf6/c28-d/Current:  93.09700722213779
srmag/m-qd5/c28-d/Current:  90.22688682433012
srmag/m-qf4/c28-d/Current:  75.4330039397459
srmag/m-qf4/c28-e/Current:  76.48657009565414
srmag/m-qd3/c28-e/Current:  75.28681224705933
srmag/m-qd2/c28-e/Current:  89.10785803950967
srmag/m-qf1/c28-e/Current:  80.71568664101181
srmag/m-qf1/c29-a/Current:  81.34735277463786
srmag/m-qd2/c29-a/Current:  88.09458924209825
srmag/m-qd3/c29-a/Current:  75.53009358007613
srmag/m-qf4/c29-a/Current:  76.81597025352046
srmag/m-qf4/c29-b/Current:  75.40906705731605
srmag/m-qd5/c29-b/Current:  88.37392737612598
srmag/m-qf6/c29-b/Current:  92.93000472956717
srmag/m-qf8/c29-b/Current:  88.57890051759502
srmag/m-qf8/c29-d/Current:  88.34600989075763
srmag/m-qf6/c29-d/Current:  93.97699705677698
srmag/m-qd5/c29-d/Current:  90.27943935024213
srmag/m-qf4/c29-d/Current:  78.13167607939718
srmag/m-qf4/c29-e/Current:  70.8489306562613
srmag/m-qd3/c29-e/Current:  72.08949687822819
srmag/m-qd2/c29-e/Current:  93.92303899470765
srmag/m-qf1/c29-e/Current:  84.22333565144712
srmag/m-qf1/c30-a/Current:  84.31666176415858
srmag/m-qd2/c30-a/Current:  94.04554665327484
srmag/m-qd3/c30-a/Current:  71.51586023340775
srmag/m-qf4/c30-a/Current:  71.58337965777467
srmag/m-qf4/c30-b/Current:  77.99244917283072
srmag/m-qd5/c30-b/Current:  89.6633854037969
srmag/m-qf6/c30-b/Current:  93.09198707136642
srmag/m-qf8/c30-b/Current:  88.4770020792905
srmag/m-qf8/c30-d/Current:  88.57890051759502
srmag/m-qf6/c30-d/Current:  92.36600124068785
srmag/m-qd5/c30-d/Current:  90.9540253117626
srmag/m-qf4/c30-d/Current:  75.53503578679538
srmag/m-qf4/c30-e/Current:  76.18130976881163
srmag/m-qd3/c30-e/Current:  75.1761942711868
srmag/m-qd2/c30-e/Current:  88.99165876583083
srmag/m-qf1/c30-e/Current:  80.95967289215962
srmag/m-qf1/c31-a/Current:  81.09180788523055
srmag/m-qd2/c31-a/Current:  88.09117675451029
srmag/m-qd3/c31-a/Current:  75.66134959846919
srmag/m-qf4/c31-a/Current:  76.6720615214162
srmag/m-qf4/c31-b/Current:  75.7193093487769
srmag/m-qd5/c31-b/Current:  90.23167241295994
srmag/m-qf6/c31-b/Current:  92.71791042463873
srmag/m-qf8/c31-b/Current:  88.25700207755226
srmag/m-qf8/c31-d/Current:  88.7400098938696
srmag/m-qf6/c31-d/Current:  92.51289838440461
srmag/m-qd5/c31-d/Current:  89.99921241567445
srmag/m-qf4/c31-d/Current:  74.19522865591036
srmag/m-qf4/c31-e/Current:  77.68272273842796
srmag/m-qd3/c31-e/Current:  75.93368157669194
srmag/m-qd2/c31-e/Current:  88.3126156339817
srmag/m-qf1/c31-e/Current:  80.94388551808855
srmag/m-qf1/c32-a/Current:  81.07295979580284
srmag/m-qd2/c32-a/Current:  87.35028564034256
srmag/m-qd3/c32-a/Current:  75.92073073553003
srmag/m-qf4/c32-a/Current:  76.58949727249947
srmag/m-qf4/c32-b/Current:  75.83592916097898
srmag/m-qd5/c32-b/Current:  89.65659004592703
srmag/m-qf6/c32-b/Current:  93.10500944347719
srmag/m-qf8/c32-b/Current:  88.4000098911823
srmag/m-qf8/c32-d/Current:  88.34000207821182
srmag/m-qf6/c32-d/Current:  93.24102082462298
srmag/m-qd5/c32-d/Current:  89.10198594057482
srmag/m-qf4/c32-d/Current:  75.16820808539629
srmag/m-qf4/c32-e/Current:  76.49346392981835
srmag/m-qd3/c32-e/Current:  75.27930759777725
srmag/m-qd2/c32-e/Current:  88.09014585426007
srmag/m-qf1/c32-e/Current:  80.73335427504159
srmag/m-qf1/c01-a/Current:  80.44453295681696
srmag/m-qd2/c01-a/Current:  88.91240755973419
srmag/m-qd3/c01-a/Current:  75.10058447580057
srmag/m-qf4/c01-a/Current:  76.40427079972052
srmag/m-qf4/c01-b/Current:  75.63245745950232
srmag/m-qd5/c01-b/Current:  91.10061343973426
srmag/m-qf6/c01-b/Current:  92.57588539097554
srmag/m-qf8/c01-b/Current:  88.45390832910508
srmag/m-qf8/c01-d/Current:  88.25700207755226
srmag/m-qf6/c01-d/Current:  92.38299612263995
srmag/m-qd5/c01-d/Current:  90.28080082075071
srmag/m-qf4/c01-d/Current:  74.14698147192667
srmag/m-qf4/c01-e/Current:  77.44892646097671
srmag/m-qd3/c01-e/Current:  76.11524483813311
srmag/m-qd2/c01-e/Current:  88.23582547644614
srmag/m-qf1/c01-e/Current:  81.06983868833505
srmag/m-qf1/c02-a/Current:  80.52381098238988
srmag/m-qd2/c02-a/Current:  88.40533613518262
srmag/m-qd3/c02-a/Current:  75.75330626191459
srmag/m-qf4/c02-a/Current:  76.2078598072643
srmag/m-qf4/c02-b/Current:  75.61324641398232
srmag/m-qd5/c02-b/Current:  90.51109788169167
srmag/m-qf6/c02-b/Current:  92.3479948389958
srmag/m-qf8/c02-b/Current:  88.77000208160551
srmag/m-qf8/c02-d/Current:  88.28100989024149
srmag/m-qf6/c02-d/Current:  93.13500998768168
srmag/m-qd5/c02-d/Current:  89.89199185403737
srmag/m-qf4/c02-d/Current:  75.83930895261007
srmag/m-qf4/c02-e/Current:  76.18005532889974
srmag/m-qd3/c02-e/Current:  75.86151720977806
srmag/m-qd2/c02-e/Current:  87.96849964305608
srmag/m-qf1/c02-e/Current:  80.83836231776452
srmag/m-qf1/c03-a/Current:  80.67185058364755
srmag/m-qd2/c03-a/Current:  88.42023975986247
srmag/m-qd3/c03-a/Current:  75.9582876801392
srmag/m-qf4/c03-a/Current:  76.33844780683341
srmag/m-qf4/c03-b/Current:  75.42870919352299
srmag/m-qd5/c03-b/Current:  91.3472998622951
srmag/m-qf6/c03-b/Current:  92.50000187359778
srmag/m-qf8/c03-b/Current:  87.53000200256496
srmag/m-qf8/c03-d/Current:  87.62100200328486
srmag/m-qf6/c03-d/Current:  92.69699406227608
srmag/m-qd5/c03-d/Current:  90.63962588557146
srmag/m-qf4/c03-d/Current:  75.8743102329531
srmag/m-qf4/c03-e/Current:  78.79284308860997
srmag/m-qd3/c03-e/Current:  81.06215471726419
srmag/m-qf2/c03-e/Current:  78.06989041872572
srmag/m-qd2/c03-e/Current:  61.51387851891198
srmag/m-qf1/c03-e/Current:  132.69886303491398
srmag/m-sd1/c04-a/Currents:  61.6652794891117,0.0572134239833168,0.10714390030375126,-0.08567235648505041,0.16689104369722235
srmag/m-sf2/c04-a/Currents:  61.989097362824886,0.024218745374087823,0.019471800750092177,-0.16096456739504839,0.27933184338997047
srmag/m-sd1/c04-b/Currents:  57.79732463908373,0.2875265752436183,0.32205382794779136,-0.060857189314839855,-0.14445849350956674
srmag/m-sd1/c04-d/Currents:  56.21595713063598,-0.04782224229625687,0.2219805101658484,0.2991930736989859,-0.28616879489731145
srmag/m-sf2/c04-e/Currents:  62.87579437788398,-0.14299985902070123,-0.20980904905171174,-0.016010239809297385,0.0951682398008807
srmag/m-sd1/c04-e/Currents:  60.96134534659281,-0.0889697107825465,-0.2052438525827324,-0.0652797468128124,0.11330162131762928
srmag/m-sd1/c05-a/Currents:  57.1226777367934,-0.044283225490427354,0.004321231453936509,0.040319681798467025,0.012121795091139514
srmag/m-sf2/c05-a/Currents:  56.98574649039381,-0.018508494623918938,0.004603356593845951,0.011432973789576223,0.018360386059933176
srmag/m-sd1/c05-b/Currents:  52.5283758591253,0.08550832624512113,0.1481903863667418,0.030232308500712957,-0.08644229904159327
srmag/m-sd1/c05-d/Currents:  54.5653244513101,-0.17213019944233782,0.08829686282632916,0.2540769447066257,-0.08135868463777969
srmag/m-sf2/c05-e/Currents:  56.173728784720225,-0.10539948948535682,-0.010345090008254667,0.05505402366621748,0.08702699675758042
srmag/m-sd1/c05-e/Currents:  60.261886807935454,0.009660479664630801,0.027922194964242947,-0.017456227089646104,0.043966565685285605
srmag/m-sd1/c06-a/Currents:  59.19050080332572,-0.06298243560858482,0.033680652806371954,0.02193757411954689,0.11645281996448349
srmag/m-sf2/c06-a/Currents:  56.2717262562123,-0.05549253423296323,-0.01439167399999975,-0.046150803100939934,0.18489050824690403
srmag/m-sd1/c06-b/Currents:  54.12411063746461,0.03753597423180983,0.055805436358553236,-0.029588554199315,0.0397092676637732
srmag/m-sd1/c06-d/Currents:  53.8645543142424,-0.21985246224299873,0.06087681074410667,0.27963509881471016,-0.06591563899084792
srmag/m-sf2/c06-e/Currents:  56.623887511588045,0.6833787626608566,-0.0015700493102206135,-0.728888544629296,-0.03174512075287508
srmag/m-sd1/c06-e/Currents:  60.17186948698787,-0.5165528688153563,0.0402316226058963,0.5701956757771675,-0.09852337812666359
srmag/m-sd1/c07-a/Currents:  60.15838077274838,-0.15662500268122428,-0.0455165620095028,0.07743919791686274,0.11291702853304561
srmag/m-sf2/c07-a/Currents:  56.44256603745011,0.11961153654878827,-0.08397089659100114,-0.24706406772920017,0.1552118989779221
srmag/m-sd1/c07-b/Currents:  54.3265512473184,0.19466592427479834,0.1414180845040607,-0.0879449066662665,-0.0784919120753868
srmag/m-sd1/c07-d/Currents:  53.27774925604126,0.021839989137201154,0.0925917788133336,0.0732118341662802,-0.09997617955327011
srmag/m-sf2/c07-e/Currents:  56.879538155264335,-0.05908206439798716,-0.11449239096509405,-0.05544856229779665,0.10930146841814609
srmag/m-sd1/c07-e/Currents:  58.643340047235874,0.002492047973196767,-0.0883936606048798,-0.09335683184094339,0.09793259253194674
srmag/m-sd1/c08-a/Currents:  59.99938723176156,-0.14772490105667946,-0.12507634340062326,0.04072758034234844,0.09232527304288632
srmag/m-sf2/c08-a/Currents:  56.17489133495445,-0.07509834037379648,-0.15509300787146163,-0.0926727808174007,0.1733643815650595
srmag/m-sd1/c08-b/Currents:  54.633613027111636,0.21324435228145436,0.2050913784993204,-0.02926356143663126,-0.1719117016939659
srmag/m-sd1/c08-d/Currents:  54.5020497347056,0.14937664752917307,0.29512719008657723,0.10142613616015271,-0.21290050025569618
srmag/m-sf2/c08-e/Currents:  57.32148584225319,-0.05048744613087764,0.013091851879911997,-0.030725440689833402,0.17220236438602346
srmag/m-sd1/c08-e/Currents:  61.896672908368544,-0.09703065029933347,0.03272382426431471,0.020934860877367657,0.18615298661391455
srmag/m-sd1/c09-a/Currents:  59.29954978042175,0.07954896618962662,0.04935414276273747,-0.14319054928032868,0.18057310809270352
srmag/m-sf2/c09-a/Currents:  56.72206578717258,0.10516926256818732,0.012109729095442877,-0.21247041404612782,0.21374164454155956
srmag/m-sd1/c09-b/Currents:  54.282892020899354,0.3951815041808296,0.20943577097365976,-0.25140163490332074,-0.09737778479373864
srmag/m-sd1/c09-d/Currents:  53.3214774519572,-0.18151591629300062,0.23353871107961172,0.3978673346821541,-0.20758048348320393
srmag/m-sf2/c09-e/Currents:  56.391998337636075,-0.06909648395416533,0.016283424498842614,0.07446638472616514,0.004598595094267966
srmag/m-sd1/c09-e/Currents:  58.940110206948,0.12733068790555047,0.022572336149966413,-0.09750493405419436,-0.0406539244953336
srmag/m-sd1/c10-a/Currents:  60.634038214559695,-0.09089504701260855,0.12277187184711136,0.1864404282798782,-0.07365487879885536
srmag/m-sf2/c10-a/Currents:  56.029562501231524,-0.011387209879394596,0.03186555422611062,0.0196149444583865,0.015778273694207073
srmag/m-sd1/c10-b/Currents:  53.83415723003895,-0.06899345303553417,-0.03030709329384601,0.01686773944890934,0.0749638420359884
srmag/m-sd1/c10-d/Currents:  53.067546255481396,-0.12632808409925558,0.012947985731938389,0.13152412840085737,4.5222448399737396E-4
srmag/m-sf2/c10-e/Currents:  56.90005325955024,-0.0034693125252134834,0.10642509499750105,0.08322262065855926,-0.049374012693645906
srmag/m-sd1/c10-e/Currents:  58.88760277357713,-0.011769650512928739,0.14321301196999747,0.1069575620715439,-0.050760998880240465
srmag/m-sd1/c11-a/Currents:  58.19710655419875,-0.033565782032921,-0.06015652726755903,-0.047491198164317676,0.10548882359410686
srmag/m-sf2/c11-a/Currents:  57.69069222050246,-0.050127123481697206,-0.12594241506384085,-0.12784443352100644,0.22160473166964778
srmag/m-sd1/c11-b/Currents:  52.61481415272657,0.11261990458814056,0.14341957195390365,-0.004459215891992048,-0.07641808935547871
srmag/m-sd1/c11-d/Currents:  54.15037873909023,0.2537956686926244,0.2319126455118316,-0.014373210573904106,-0.25940895058801955
srmag/m-sf2/c11-e/Currents:  58.10914158041071,0.07156580543913521,-0.003693962594321396,-0.06343260447520892,-0.020513272533294814
srmag/m-sd1/c11-e/Currents:  60.35896646535059,0.02587013781103223,-9.632030937025631E-4,-0.023864939018925103,-0.005180562784531235
srmag/m-sd1/c12-a/Currents:  58.57979629473907,0.0354695006615525,0.1411758999520432,0.01870880134143155,0.030991926764687972
srmag/m-sf2/c12-a/Currents:  57.90388690041125,-0.007832579773058585,0.08606342402441261,0.003901151315614771,0.09377680012357582
srmag/m-sd1/c12-b/Currents:  53.833425602091815,-0.02889555270000057,0.12589292962112064,0.09781553640798707,-0.014056826269346753
srmag/m-sd1/c12-d/Currents:  53.954869742475,-0.12053988833867589,-0.027845251028963004,0.10410728816913702,0.004027727812737508
srmag/m-sf2/c12-e/Currents:  56.53934951648974,-0.06395502218961191,-0.0815411301163939,-0.005326090568549947,0.05356326064813301
srmag/m-sd1/c12-e/Currents:  60.027048538010106,0.011983612728225918,0.04241966503254874,0.03977591235353386,-0.06358529828244418
srmag/m-sd1/c13-a/Currents:  59.624061088184,0.02599980825046147,-0.09585101956561018,-0.15959242627216283,0.17931898892993414
srmag/m-sf2/c13-a/Currents:  56.80328913251243,-0.06004462576766464,-0.1607060847115288,-0.20351540858289818,0.35488140217426883
srmag/m-sd1/c13-b/Currents:  53.26211100341738,0.0017189119018608079,-0.13637709669673662,-0.20233238844091322,0.2726928035529011
srmag/m-sd1/c13-d/Currents:  53.99626087236136,-0.17402817153740335,-0.16237498870116043,-0.006546199467149249,0.20221474684093124
srmag/m-sf2/c13-e/Currents:  56.28859487369897,-0.10864018779354696,-0.11588195832210117,-0.049638904812674835,0.19456379327609596
srmag/m-sd1/c13-e/Currents:  59.661773713625216,-0.07697414343464802,0.039093796253666484,0.067857647789296,0.05643429068213881
srmag/m-sd1/c14-a/Currents:  60.53375547976165,0.06409173090918596,0.05100800242795605,-0.03781370788855744,-0.0032263187070669147
srmag/m-sf2/c14-a/Currents:  55.551123879870055,0.08525762014241446,-0.01659201465125887,-0.13687495648894413,0.08068775741064817
srmag/m-sd1/c14-b/Currents:  53.423386234554286,0.07223191121096864,-0.04315934337014076,-0.1325706098873498,0.07902480812865044
srmag/m-sd1/c14-d/Currents:  53.515417177096985,-0.25454636879365183,-0.14307734657914303,0.0861874459595145,0.19216427712576498
srmag/m-sf2/c14-e/Currents:  56.40410863923464,-0.09202830319829793,-0.15312750254133609,-0.10639028602836641,0.236033512541033
srmag/m-sd1/c14-e/Currents:  57.7486782050057,0.017636141472140595,-0.009379296053752031,-0.058144145670191875,0.07342099413450655
srmag/m-sd1/c15-a/Currents:  59.89479083089842,-0.08463261503337256,-0.07902636572492489,-0.05641200414516158,0.20922159269011223
srmag/m-sf2/c15-a/Currents:  58.23036961983935,-0.11622079502331412,-0.193574433714992,-0.14604535720302333,0.32088032118077103
srmag/m-sd1/c15-b/Currents:  53.86878595843779,0.011958718465437404,0.04835655798524595,-0.0017933936542326246,0.02775704657333726
srmag/m-sd1/c15-d/Currents:  53.402393052370996,0.1587457504492964,0.13187979383106316,-0.06010180948475091,-0.07019654856153833
srmag/m-sf2/c15-e/Currents:  57.87500222702792,0.008343372868885127,-0.0817741501448057,-0.14830644906260618,0.18931991704209253
srmag/m-sd1/c15-e/Currents:  59.15776594151011,0.18654771092737465,-0.009696265086503748,-0.24552283559140572,0.10869512547884144
srmag/m-sd1/c16-a/Currents:  58.02535987307402,-0.21137445363552518,0.15697213295676896,0.3102192537963132,-0.050337809697063744
srmag/m-sf2/c16-a/Currents:  56.54719401913362,-0.08347406582476763,0.05098314728696633,0.06299403936760431,0.09022126254582494
srmag/m-sd1/c16-b/Currents:  53.316316339349314,-0.03936719196587398,0.12145079009150805,0.12631304478929065,-0.05497858878073551
srmag/m-sd1/c16-d/Currents:  54.07106454071817,0.2910799279786526,0.028883495325611575,-0.26532163018733973,-0.03352442581698447
srmag/m-sf2/c16-e/Currents:  56.67281912335081,-4.872122958310638E-4,-0.15907818019117576,-0.16078215016097416,0.15395424554191567
srmag/m-sd1/c16-e/Currents:  59.61440350474373,0.02455537673531184,-0.12380218933156659,-0.11890611296844796,0.07016280429207061
srmag/m-sd1/c17-a/Currents:  60.32928167308149,-0.0475044172388992,0.014514128431100965,0.07898273045656314,-0.05010119831933414
srmag/m-sf2/c17-a/Currents:  56.80934249289711,-0.08757761709456247,-0.10414721569142323,0.003142599803369579,0.06031189213048048
srmag/m-sd1/c17-b/Currents:  54.61466680804807,-0.1714791819145138,0.013249195932370929,0.1978798633012895,-0.04347247985653692
srmag/m-sd1/c17-d/Currents:  53.356914201596496,-0.17795622168219477,0.06390205414266645,0.18125638867640273,0.05242088206442691
srmag/m-sf2/c17-e/Currents:  56.30210343952956,-0.1290720835603161,-0.0588755723927644,-0.016418538060968203,0.22682121959457285
srmag/m-sd1/c17-e/Currents:  59.37178257615366,-0.062256508925344956,-0.013578568854191802,-0.017126862204848756,0.14801150086685114
srmag/m-sd1/c18-a/Currents:  58.57031676595972,-0.0831253339752633,-0.041608613190694026,0.06402864503730568,-0.003145477790993605
srmag/m-sf2/c18-a/Currents:  56.03917560238318,-0.0948603181775687,-0.09914389929434456,0.026375444877480954,0.03373002575800001
srmag/m-sd1/c18-b/Currents:  53.90500797116023,0.0035744247409020876,0.06190077373259424,0.08188821581409032,-0.11134502548656716
srmag/m-sd1/c18-d/Currents:  54.35460691152054,0.24388928068334992,0.121894994715324,-0.15209820971079852,-0.07040098249558382
srmag/m-sf2/c18-e/Currents:  55.49725070915563,0.002041501668647519,-0.008779828091480866,-0.05108987222182989,0.08677081529603341
srmag/m-sd1/c18-e/Currents:  60.51592123953233,-0.05543038733352611,0.044226295961361704,0.06609128507021475,0.0216777354845693
srmag/m-sd1/c19-a/Currents:  59.00335840737479,-0.1676994455031647,-0.03440240855801889,0.13752016633893646,0.023999331656801685
srmag/m-sf2/c19-a/Currents:  56.727292713045955,-0.17385834518439564,-0.16226682837874679,0.014422530933947797,0.14857374781946076
srmag/m-sd1/c19-b/Currents:  54.528638965195675,-0.16580291709413486,-0.022147946079908686,0.1443589130955076,0.018315083754545224
srmag/m-sd1/c19-d/Currents:  54.54708290892907,-0.2805285807552396,0.002070167116179778,0.28326081984364926,-0.012349199578974764
srmag/m-sf2/c19-e/Currents:  57.694173740082206,0.7317704833510622,-0.13161146324745973,-0.9740406319235897,0.15174010242698463
srmag/m-sd1/c19-e/Currents:  61.15345305766246,-0.6167991724985822,-0.043165103846867364,0.5324170858034944,0.0785834581637211
srmag/m-sd1/c20-a/Currents:  60.03609249566958,-0.19426507123797332,-0.14588645031380398,8.737468096363104E-4,0.24569572554163388
srmag/m-sf2/c20-a/Currents:  56.298701408543266,-0.19823821902757105,-0.28584673291856233,-0.14629166629269433,0.39376842370388804
srmag/m-sd1/c20-b/Currents:  54.29041039345184,0.05021068910786283,0.11618370340708334,0.0316180473135401,-0.049771581816682946
srmag/m-sd1/c20-d/Currents:  52.66014481896533,0.16406749549048105,0.2365225891547444,0.06584171948060531,-0.230232189170204
srmag/m-sf2/c20-e/Currents:  56.19418416189023,-0.052822522532852155,-0.14678646392659217,-0.11482129007954929,0.18097864974001368
srmag/m-sd1/c20-e/Currents:  57.536752784933036,0.1862449479979895,-0.10824663814416698,-0.3150959966958125,0.152541356540753
srmag/m-sd1/c21-a/Currents:  60.789835857711246,-0.037820853229197864,0.1708662395025593,0.1329049658973772,-0.02402380458928095
srmag/m-sf2/c21-a/Currents:  56.72355877191528,0.05383497263562464,0.12580669655237317,-0.007188359371466406,0.034481921601853475
srmag/m-sd1/c21-b/Currents:  53.59958467567536,0.0655260479767174,0.06871292273467576,-0.04470021351154287,0.02631218421435755
srmag/m-sd1/c21-d/Currents:  53.716799995737645,0.09009588898607665,0.05429536445383984,-0.046657491613047684,-0.03465262284106806
srmag/m-sf2/c21-e/Currents:  57.253140240796355,0.0764529718714246,0.0761460682990541,-0.014981245090068963,-0.04376774502183881
srmag/m-sd1/c21-e/Currents:  59.49816000551729,0.17301948642416926,0.06883361325000023,-0.12243747336612971,-0.038182883524052476
srmag/m-sd1/c22-a/Currents:  58.43526014459298,-0.24078543621283605,-0.03147469237474609,0.2042353234782438,0.036162676787786535
srmag/m-sf2/c22-a/Currents:  56.10211614176033,-0.1448821407405383,-0.10641521253427767,0.028118460525908374,0.12095205782290695
srmag/m-sd1/c22-b/Currents:  53.11277181286729,-0.07060227450691633,0.17090322413542353,0.22756827144801658,-0.1471978811657234
srmag/m-sd1/c22-d/Currents:  53.82216894775045,-0.1775281068079134,0.11447306335736906,0.3198737376594301,-0.17677191088739444
srmag/m-sf2/c22-e/Currents:  56.35746946369785,-0.1824063682529639,-0.1856108740038962,0.02473701574670849,0.12101606059422017
srmag/m-sd1/c22-e/Currents:  58.86105240228846,-0.10430957650314154,-0.1154198180928308,0.004295892744983901,0.08844757633179261
srmag/m-sd1/c23-a/Currents:  60.7839263154421,-0.16044537475897103,-0.057229027037076385,0.021356523833963657,0.22327186040233257
srmag/m-sf2/c23-a/Currents:  58.02317035247454,-0.14596933049592467,-0.11561186512221801,-0.07572865941987139,0.3206051829491021
srmag/m-sd1/c23-b/Currents:  54.664025956126785,0.06560536317391112,0.0795830968274128,-0.06173154195513655,0.07178743476528507
srmag/m-sd1/c23-d/Currents:  53.496595703513464,0.32578988042487217,0.09740557369986749,-0.21226823772411377,-0.14584830036967358
srmag/m-sf2/c23-e/Currents:  57.45611067202699,0.034125920340446016,-0.037112036895174026,-0.05511612536256943,0.0032484423211314446
srmag/m-sd1/c23-e/Currents:  59.707886159757635,-0.09701673430873244,0.06276906755438798,0.1557408655426375,-0.058256430323067473
srmag/m-sd1/c24-a/Currents:  57.83577280125404,-0.08894531034527399,0.126357411451107,0.10822699462317484,0.0849090935929118
srmag/m-sf2/c24-a/Currents:  56.52619793688235,-0.09542925143781736,0.13298681302802715,0.0948369103326942,0.13293023307732388
srmag/m-sd1/c24-b/Currents:  52.144393399858195,-0.10145196315989391,0.09088608431601446,0.1040908827149116,0.08340572480829238
srmag/m-sd1/c24-d/Currents:  54.54430772815118,0.10627850892420714,0.07587594793977652,-0.09447479501787616,0.0513680543407686
srmag/m-sf2/c24-e/Currents:  55.904889499628695,0.03164964653043579,0.14589299380624496,0.004489706025943347,0.0751257450765986
srmag/m-sd1/c24-e/Currents:  59.8471535351998,0.07683010660697681,0.2049276161747167,0.02482300904734376,-0.0021329995431349142
srmag/m-sd1/c25-a/Currents:  59.958110489911846,-0.009279210235472275,-0.04171594304151734,-0.08074754370493209,0.14328870395514545
srmag/m-sf2/c25-a/Currents:  57.12668980850008,-0.1109618035317028,-0.035704889656073824,0.030716039182141237,0.12060711220149968
srmag/m-sd1/c25-b/Currents:  53.63072072566925,-0.1860391125008078,0.14239620125317207,0.306752799379447,-0.10641195330734403
srmag/m-sd1/c25-d/Currents:  53.7112392086666,-0.02798271144391723,0.18461546109463892,0.19869891262982284,-0.16068777179941615
srmag/m-sf2/c25-e/Currents:  56.45100782507228,-0.030617653195084645,0.03101529593000899,0.047652677019535405,-0.0025601013769211184
srmag/m-sd1/c25-e/Currents:  59.20489907287665,-0.006268564738712779,0.056373041545044834,0.05508177935039874,-0.04334034456706863
srmag/m-sd1/c26-a/Currents:  58.45727419328732,0.005373185488149879,0.016162669148446843,-0.031529344402323085,0.06966562920892563
srmag/m-sf2/c26-a/Currents:  56.43010211512626,-0.007740774040287303,-0.00454675327513938,-0.04072740378095264,0.0899873371413116
srmag/m-sd1/c26-b/Currents:  53.52567333264004,0.011945944109002984,0.2129777308838504,0.17120564797761997,-0.1570879269436833
srmag/m-sd1/c26-d/Currents:  53.66816286671385,0.01456476331510927,0.20582576726854698,0.19486520736954885,-0.21725382918082026
srmag/m-sf2/c26-e/Currents:  56.506964940714674,-0.013577616245549554,-0.020596824077605744,-3.53822074951337E-4,0.006547470728015034
srmag/m-sd1/c26-e/Currents:  58.87879188362103,-0.057683977478078324,-0.016650263162410937,0.043847315414779944,0.011259376406335606
srmag/m-sd1/c27-a/Currents:  59.34456385629215,0.04706582216346963,0.10825009236523592,0.04905561697808181,-0.08816111168347912
srmag/m-sf2/c27-a/Currents:  56.34761375898937,0.0287463972703833,0.1332271368894783,0.08301515714925499,-0.08446499587966665
srmag/m-sd1/c27-b/Currents:  53.96151902232765,-0.0340708542727272,0.2014911137340952,0.20952894301563407,-0.15347341453870467
srmag/m-sd1/c27-d/Currents:  53.57411443904559,-0.030639689762576756,0.15479451330199367,0.15237279911036164,-0.0918062230430083
srmag/m-sf2/c27-e/Currents:  57.393333838297885,0.011025003199388733,0.09792376516171084,0.010110514124176568,0.056684962186489135
srmag/m-sd1/c27-e/Currents:  59.532775284376676,0.07728048369016302,0.10368279877938884,-0.05829200257862035,0.06509217503963668
srmag/m-sd1/c28-a/Currents:  60.280222845551855,-0.027733071536984396,0.04467361147290331,-0.019099153348189787,0.1402621500710999
srmag/m-sf2/c28-a/Currents:  56.76669639861019,0.010951219198789875,0.04403604155113202,-0.06280195276960854,0.1447687894047338
srmag/m-sd1/c28-b/Currents:  54.237058601936546,0.11855490116631867,0.2362414500181762,0.0665654971735982,-0.1388583847810424
srmag/m-sd1/c28-d/Currents:  53.220616101842424,-0.24299635495022334,0.12085983683599058,0.35916818487206337,-0.1212707488910342
srmag/m-sf2/c28-e/Currents:  56.11006114616476,-0.15358409730276737,-0.11789960937743484,0.030257100927506643,0.12212965503366843
srmag/m-sd1/c28-e/Currents:  58.56739021702662,0.057119333160698484,-0.01650955370015639,-0.07357780301303436,0.016782039209636463
srmag/m-sd1/c29-a/Currents:  59.87080274128927,-0.17744249565996667,0.07187631277202745,0.18262482012775189,0.055644697437159774
srmag/m-sf2/c29-a/Currents:  55.6895050336927,0.03064907595002218,0.020552989304079037,-0.07559843210537344,0.10738166780292176
srmag/m-sd1/c29-b/Currents:  54.523076487155784,0.07571921269024909,-0.04463528293079932,-0.15574648998241125,0.11793487451110302
srmag/m-sd1/c29-d/Currents:  54.64275716658868,-0.3627339810566617,-0.08455658780108838,0.2983275898701828,0.03259146669131471
